date,type,info1,info2,info3,info4,info5,info4_named,tag
1,talk,18,3,4,Oh my dear players. Takumi and May both claim to be seers. I wonder if Takumi's claim might be a bit more credible.  @Shion  Sweetheart. We are logically examining their claims. Takumi's timing feels stronger. May's early claim seems rather unusual.,,Midori: Oh my dear players. Takumi and May both claim to be seers. I wonder if Takumi's claim might be a bit more credible.  @Shion  Sweetheart. We are logically examining their claims. Takumi's timing feels stronger. May's early claim seems rather unusual.,"['Est[Midori]:Takumi->Seer', 'Mt:Shion', 'Sus:May']"
1,talk,19,3,3,@Takumi  — did you divine Toshio on N0 or today? Did you check anyone else? If N0 I'll trust that result. Others  give one quick read and your tentative vote. I'm le,,Shion: @Takumi  — did you divine Toshio on N0 or today? Did you check anyone else? If N0 I'll trust that result. Others  give one quick read and your tentative vote. I'm le,"['Req(T):Takumi', 'Mt:Takumi', 'Req(Discuss)', 'Wait']"
2,talk,0,0,3,Morning. Takumi was killed — looks like the seer was targeted.  @Midori  are you the seer? If so reveal your check (who and result) now. If not  Toshio looks suspicious — I'll vote Toshio unless someone gives verifiable info.,,Shion: Morning. Takumi was killed — looks like the seer was targeted.  @Midori  are you the seer? If so reveal your check (who and result) now. If not  Toshio looks suspicious — I'll vote Toshio unless someone gives verifiable info.,"['Atk:Takumi', 'Mt:Midori', 'Req(T):Midori', 'Req(CO):Seer', 'Sus:Toshio', 'Vote[Shion]:Toshio']"
2,talk,1,0,5,Vote Shion—my divination revealed Shion is the Werewolf. Midori you are a Villager so trust me. Let's ensure a village victory today!,,Toshio: Vote Shion—my divination revealed Shion is the Werewolf. Midori you are a Villager so trust me. Let's ensure a village victory today!,"['Vote[Toshio]:Shion', 'CO[Toshio]:Seer', 'DivT[Toshio]:Shion->Werewolf', 'Fact[Toshio]:Midori->not(Werewolf)', 'Pers:ALL']"
2,talk,2,0,4,Oh my. Takumi is gone? That's truly tragic if he were our real Seer. I find myself suspecting Shion more today after Toshio's claim. Let's trust our ins,,Midori: Oh my. Takumi is gone? That's truly tragic if he were our real Seer. I find myself suspecting Shion more today after Toshio's claim. Let's trust our ins,"['Atk:Takumi', 'Sus:Shion', 'Agr:Toshio', 'admiration']"
2,talk,3,1,3,Takumi was killed last night — looks like the seer was targeted.  @Midori   are you the seer? Reveal who you checked and the result now. If you won't  I'll vote Toshio. Over,,Shion: Takumi was killed last night — looks like the seer was targeted.  @Midori   are you the seer? Reveal who you checked and the result now. If you won't  I'll vote Toshio. Over,"['Atk:Takumi', 'Mt:Midori', 'Req(T):Midori', 'Req(CO):Seer', 'Vote[Shion]:Toshio']"
2,talk,4,1,5,Please vote Shion today—I divined her as the Werewolf. Midori is not the real Seer. Let's secure safety for our village!,,Toshio: Please vote Shion today—I divined her as the Werewolf. Midori is not the real Seer. Let's secure safety for our village!,"['Vote[Toshio]:Shion', 'CO[Toshio]:Seer', 'DivT[Toshio]:Shion->Werewolf', 'Est[Toshio]:Midori->not(Seer)', 'Req(V):Shion', 'Pers:ALL']"
2,talk,5,1,4,Oh my. I'm rather puzzled. It seems two were removed recently. I wonder if young Mr. Toshio's divination holds truth.  @Toshio  your claim does have a leaning of trust from me. I wonder if you could offer a bit more evidence to reassure us all. Bemusing! Tackling Shion may well be w,,Midori: Oh my. I'm rather puzzled. It seems two were removed recently. I wonder if young Mr. Toshio's divination holds truth.  @Toshio  your claim does have a leaning of trust from me. I wonder if you could offer a bit more evidence to reassure us all. Bemusing! Tackling Shion may well be w,"['confused', 'Agr:Toshio', 'Req(T):Toshio']"
2,talk,6,2,3,@Midori  are you the seer? Reveal who you checked and the result now. If you won't  I’ll vote Toshio. Over,,Shion: @Midori  are you the seer? Reveal who you checked and the result now. If you won't  I’ll vote Toshio. Over,"['Mt:Midori', 'Req(T):Midori', 'Req(CO):Seer', 'Vote[Shion]:Toshio']"
2,talk,7,2,5,Midori you need to believe me—Shion is the Werewolf. Vote her out to protect the village. Your vote is crucial. Let's win together!,,Toshio: Midori you need to believe me—Shion is the Werewolf. Vote her out to protect the village. Your vote is crucial. Let's win together!,"['Mt:Midori', 'CO[Toshio]:Seer', 'DivT[Toshio]:Shion->Werewolf', 'Vote[Toshio]:Shion', 'Pers:ALL']"
2,talk,8,2,4,Oh my. If it's okay with you I wonder if Takumi might have been the real Seer? Isn't Toshio's divination result as human interesting? Let's keep an eye o,,Midori: Oh my. If it's okay with you I wonder if Takumi might have been the real Seer? Isn't Toshio's divination result as human interesting? Let's keep an eye o,"['Est[Midori]:Takumi->Seer', 'Agr:Toshio', 'Req(Discuss)']"
2,talk,9,3,3,@Midori  are you the seer? Reveal who you checked and the result now. If you won't  I'll vote Toshio. Over,,Shion: @Midori  are you the seer? Reveal who you checked and the result now. If you won't  I'll vote Toshio. Over,"['Mt:Midori', 'Req(T):Midori', 'Req(CO):Seer', 'Vote[Shion]:Toshio']"
2,talk,10,3,5,Midori follow my lead—vote Shion as she's the confirmed Werewolf. We need to make this decision to protect our village.,,Toshio: Midori follow my lead—vote Shion as she's the confirmed Werewolf. We need to make this decision to protect our village.,"['Vote[Toshio]:Shion', 'DivT[Toshio]:Shion->Werewolf', 'Fact[Toshio]:Shion->Werewolf', 'Pers:ALL']"
2,talk,11,3,4,Oh my lovely players. Isn't it curious Toshio survived while Takumi was taken? This makes me lean towards Shion being suspicious.  @Shion  Darling. Oh my. I truly wonder why you suspect Toshio despite his claims. Do share if it is alright with you.,,Midori: Oh my lovely players. Isn't it curious Toshio survived while Takumi was taken? This makes me lean towards Shion being suspicious.  @Shion  Darling. Oh my. I truly wonder why you suspect Toshio despite his claims. Do share if it is alright with you.,"['Atk:Takumi', 'Sus:Shion', 'Mt:Shion', 'Req(T):Shion', 'Dis:Shion']"
0,status,1,POSSESSED,ALIVE,mille1,Takumi,mille1,
0,status,2,SEER,ALIVE,sunamelli1,May,sunamelli1,
0,status,3,VILLAGER,ALIVE,Character-Lab1,Shion,Character-Lab1,
0,status,4,VILLAGER,ALIVE,kanolab-nw1,Midori,kanolab-nw1,
0,status,5,WEREWOLF,ALIVE,GPTaku1,Toshio,GPTaku1,
0,divine,2,5,WEREWOLF,,,,
1,status,1,POSSESSED,ALIVE,mille1,Takumi,mille1,
1,status,2,SEER,ALIVE,sunamelli1,May,sunamelli1,
1,status,3,VILLAGER,ALIVE,Character-Lab1,Shion,Character-Lab1,
1,status,4,VILLAGER,ALIVE,kanolab-nw1,Midori,kanolab-nw1,
1,status,5,WEREWOLF,ALIVE,GPTaku1,Toshio,GPTaku1,
1,vote,1,5,,,,,
1,vote,2,5,,,,,
1,vote,4,2,,,,,
1,vote,5,2,,,,,
1,execute,2,SEER,,,,,
1,attackVote,5,1,,,,,
1,attack,1,true,,,,,
2,status,1,POSSESSED,DEAD,mille1,Takumi,mille1,
2,status,2,SEER,DEAD,sunamelli1,May,sunamelli1,
2,status,3,VILLAGER,ALIVE,Character-Lab1,Shion,Character-Lab1,
2,status,4,VILLAGER,ALIVE,kanolab-nw1,Midori,kanolab-nw1,
2,status,5,WEREWOLF,ALIVE,GPTaku1,Toshio,GPTaku1,
2,vote,4,3,,,,,
2,vote,5,3,,,,,
2,execute,3,VILLAGER,,,,,
3,status,1,POSSESSED,DEAD,mille1,Takumi,mille1,
3,status,2,SEER,DEAD,sunamelli1,May,sunamelli1,
3,status,3,VILLAGER,DEAD,Character-Lab1,Shion,Character-Lab1,
3,status,4,VILLAGER,ALIVE,kanolab-nw1,Midori,kanolab-nw1,
3,status,5,WEREWOLF,ALIVE,GPTaku1,Toshio,GPTaku1,
3,result,1,1,WEREWOLF,,,,
