date,type,info1,info2,info3,info4,info5,info4_named,tag
2,talk,6,2,4,Why the change  @Mio  ? Because the curtain is falling and you dear have no allies left.,,May: Why the change  @Mio  ? Because the curtain is falling and you dear have no allies left.,"['Mt:Mio', 'Dis:Mio', 'Other']"
2,talk,7,2,2,Yikes May's in full villain monologue mode! Still that's awfully bold if she's not a wolf. We shouldn't give up yet! @Yumi  can you explain again why you're set on voting me? I'm just not seeing the wolf vibes from my end!,,Mio: Yikes May's in full villain monologue mode! Still that's awfully bold if she's not a wolf. We shouldn't give up yet! @Yumi  can you explain again why you're set on voting me? I'm just not seeing the wolf vibes from my end!,"['Sus:May', 'Mt:Yumi', 'Req(T):Yumi', 'Pers:ALL']"
2,talk,8,3,4,Still appealing to Yumi? Oh you poor thing. The audience has already gone home.,,May: Still appealing to Yumi? Oh you poor thing. The audience has already gone home.,"['Mt:Yumi', 'Dis:Yumi', 'Other']"
2,talk,9,3,2,If May gave up being Seer that's pretty suspicious! I don't trust her. We might need to rethink our approach! @May  if you've nothing to lose why not defend yourself? Or will you keep playing the villain?,,Mio: If May gave up being Seer that's pretty suspicious! I don't trust her. We might need to rethink our approach! @May  if you've nothing to lose why not defend yourself? Or will you keep playing the villain?,"['Sus:May', 'Mt:May', 'Req(T):May', 'Req(Discuss)']"
0,status,1,SEER,ALIVE,kanolab-nw1,Servas,kanolab-nw1,
0,status,2,VILLAGER,ALIVE,CamelliaDragons1,Mio,CamelliaDragons1,
0,status,3,VILLAGER,ALIVE,mille1,Yumi,mille1,
0,status,4,WEREWOLF,ALIVE,CanisLupus1,May,CanisLupus1,
0,status,5,POSSESSED,ALIVE,Character-Lab1,Sakura,Character-Lab1,
0,divine,1,4,WEREWOLF,,,,
1,status,1,SEER,ALIVE,kanolab-nw1,Servas,kanolab-nw1,
1,status,2,VILLAGER,ALIVE,CamelliaDragons1,Mio,CamelliaDragons1,
1,status,3,VILLAGER,ALIVE,mille1,Yumi,mille1,
1,status,4,WEREWOLF,ALIVE,CanisLupus1,May,CanisLupus1,
1,status,5,POSSESSED,ALIVE,Character-Lab1,Sakura,Character-Lab1,
1,vote,1,4,,,,,
1,vote,2,1,,,,,
1,vote,3,5,,,,,
1,vote,4,5,,,,,
1,vote,5,4,,,,,
1,execute,5,POSSESSED,,,,,
1,divine,1,2,HUMAN,,,,
1,attackVote,4,1,,,,,
1,attack,1,true,,,,,
2,status,1,SEER,DEAD,kanolab-nw1,Servas,kanolab-nw1,
2,status,2,VILLAGER,ALIVE,CamelliaDragons1,Mio,CamelliaDragons1,
2,status,3,VILLAGER,ALIVE,mille1,Yumi,mille1,
2,status,4,WEREWOLF,ALIVE,CanisLupus1,May,CanisLupus1,
2,status,5,POSSESSED,DEAD,Character-Lab1,Sakura,Character-Lab1,
2,vote,2,4,,,,,
2,vote,3,2,,,,,
2,vote,4,2,,,,,
2,execute,2,VILLAGER,,,,,
3,status,1,SEER,DEAD,kanolab-nw1,Servas,kanolab-nw1,
3,status,2,VILLAGER,DEAD,CamelliaDragons1,Mio,CamelliaDragons1,
3,status,3,VILLAGER,ALIVE,mille1,Yumi,mille1,
3,status,4,WEREWOLF,ALIVE,CanisLupus1,May,CanisLupus1,
3,status,5,POSSESSED,DEAD,Character-Lab1,Sakura,Character-Lab1,
3,result,1,1,WEREWOLF,,,,
