date,type,info1,info2,info3,info4,info5,info4_named,tag
2,talk,2,0,1,Oh my — Benjamin was attacked and Servas was lynched. I divined Benjamin HUMAN  so Shion’s claim looks suspicious.  @Jonathan  please tell us your role and why you voted me earlier; if you won’t  I’ll have to vote for you. Please decide quickly. Over,,Shizue: Oh my — Benjamin was attacked and Servas was lynched. I divined Benjamin HUMAN  so Shion’s claim looks suspicious.  @Jonathan  please tell us your role and why you voted me earlier; if you won’t  I’ll have to vote for you. Please decide quickly. Over,"['Atk:Benjamin', 'Exe:Servas', 'CO[Shizue]:Seer', 'DivT[Shizue]:Benjamin->White', 'Dis:Shion(CO[Shion]:Seer)', 'Mt:Jonathan', 'Req(T):Jonathan', 'Req(V):Jonathan']"
2,talk,3,1,5,I propose we direct our divination efforts towards either Jonathan or Shizue tonight. Clarity is needed on their doubts and claims.,,Shion: I propose we direct our divination efforts towards either Jonathan or Shizue tonight. Clarity is needed on their doubts and claims.,"['Req(Discuss)', 'Req(T):Jonathan', 'Req(T):Shizue']"
2,talk,5,1,1,My dears  Servas was lynched and Benjamin attacked. I divined Benjamin HUMAN earlier  so  @Shion  your seer claim worries me — when did you divine Servas and why so sure? Jonathan  please tell us your role and why you voted for me; otherwise I must consi,,Shizue: My dears  Servas was lynched and Benjamin attacked. I divined Benjamin HUMAN earlier  so  @Shion  your seer claim worries me — when did you divine Servas and why so sure? Jonathan  please tell us your role and why you voted for me; otherwise I must consi,"['Exe:Servas', 'Atk:Benjamin', 'CO[Shizue]:Seer', 'DivT[Shizue]:Benjamin->White', 'Dis:Shion(CO[Shion]:Seer)', 'Mt:Shion', 'Req(T):Shion', 'Mt:Jonathan', 'Req(T):Jonathan', 'Req(V):Jonathan']"
2,talk,6,2,5,Jonathan. With Benjamin out and Servas gone. I'm curious why the swift vote against Shizue. Clarity aids our decisions.,,Shion: Jonathan. With Benjamin out and Servas gone. I'm curious why the swift vote against Shizue. Clarity aids our decisions.,"['Mt:Jonathan', 'Req(T):Jonathan', 'Sus:Jonathan', 'calm']"
2,talk,7,2,1,My dears — I divined Benjamin as HUMAN last night  so I'm troubled by Shion’s claim.  @Shion  please tell us exactly when you divined Servas and what you saw  and why you trust that result. Jonathan  could you explain why you voted for me? Everyone,,Shizue: My dears — I divined Benjamin as HUMAN last night  so I'm troubled by Shion’s claim.  @Shion  please tell us exactly when you divined Servas and what you saw  and why you trust that result. Jonathan  could you explain why you voted for me? Everyone,"['CO[Shizue]:Seer', 'DivT[Shizue]:Benjamin->White', 'Dis:Shion(CO[Shion]:Seer)', 'Mt:Shion', 'Req(T):Shion', 'Mt:Jonathan', 'Req(T):Jonathan', 'Req(Discuss)']"
2,talk,8,3,5,Jonathan. Your voting speed and slippery answers suit a lycanthrope's shrewdness all too well. One mistrust and all collapses.,,Shion: Jonathan. Your voting speed and slippery answers suit a lycanthrope's shrewdness all too well. One mistrust and all collapses.,"['Mt:Jonathan', 'Est[Shion]:Jonathan->Werewolf', 'Sus:Jonathan']"
2,talk,9,3,1,My dears — I already said I divined Benjamin HUMAN.  @Shion  when did you divine Servas and what made you confident in that result? Jonathan  why did you vote for me earlier — please explain your reasoning or revea,,Shizue: My dears — I already said I divined Benjamin HUMAN.  @Shion  when did you divine Servas and what made you confident in that result? Jonathan  why did you vote for me earlier — please explain your reasoning or revea,"['CO[Shizue]:Seer', 'DivT[Shizue]:Benjamin->White', 'Mt:Shion', 'Req(T):Shion', 'Mt:Jonathan', 'Req(T):Jonathan']"
0,status,1,SEER,ALIVE,Character-Lab1,Shizue,Character-Lab1,
0,status,2,VILLAGER,ALIVE,sunamelli1,Benjamin,sunamelli1,
0,status,3,VILLAGER,ALIVE,CamelliaDragons1,Servas,CamelliaDragons1,
0,status,4,WEREWOLF,ALIVE,mille1,Jonathan,mille1,
0,status,5,POSSESSED,ALIVE,kanolab-nw1,Shion,kanolab-nw1,
0,divine,1,2,HUMAN,,,,
1,status,1,SEER,ALIVE,Character-Lab1,Shizue,Character-Lab1,
1,status,2,VILLAGER,ALIVE,sunamelli1,Benjamin,sunamelli1,
1,status,3,VILLAGER,ALIVE,CamelliaDragons1,Servas,CamelliaDragons1,
1,status,4,WEREWOLF,ALIVE,mille1,Jonathan,mille1,
1,status,5,POSSESSED,ALIVE,kanolab-nw1,Shion,kanolab-nw1,
1,vote,2,3,,,,,
1,vote,3,5,,,,,
1,vote,4,3,,,,,
1,vote,5,3,,,,,
1,execute,3,VILLAGER,,,,,
1,attackVote,4,2,,,,,
1,attack,2,true,,,,,
2,status,1,SEER,ALIVE,Character-Lab1,Shizue,Character-Lab1,
2,status,2,VILLAGER,DEAD,sunamelli1,Benjamin,sunamelli1,
2,status,3,VILLAGER,DEAD,CamelliaDragons1,Servas,CamelliaDragons1,
2,status,4,WEREWOLF,ALIVE,mille1,Jonathan,mille1,
2,status,5,POSSESSED,ALIVE,kanolab-nw1,Shion,kanolab-nw1,
2,vote,4,1,,,,,
2,vote,5,4,,,,,
2,execute,4,WEREWOLF,,,,,
3,status,1,SEER,ALIVE,Character-Lab1,Shizue,Character-Lab1,
3,status,2,VILLAGER,DEAD,sunamelli1,Benjamin,sunamelli1,
3,status,3,VILLAGER,DEAD,CamelliaDragons1,Servas,CamelliaDragons1,
3,status,4,WEREWOLF,DEAD,mille1,Jonathan,mille1,
3,status,5,POSSESSED,ALIVE,kanolab-nw1,Shion,kanolab-nw1,
3,result,2,0,VILLAGER,,,,
