date,type,info1,info2,info3,info4,info5,info4_named,tag
0,talk,15,3,3,Your methodology is flawed. Generating noise from a null data set is counterproductive. Await Day 1.,,Shion: Your methodology is flawed. Generating noise from a null data set is counterproductive. Await Day 1.,"['Dis:Benjamin', 'Wait']"
1,talk,0,0,4,So did anyone notice anything strange last night? Let's hear your thoughts!,,Sakura: So did anyone notice anything strange last night? Let's hear your thoughts!,['Req(Discuss)']
1,talk,1,0,5,Serious now: any seer/doctor/medium claims?  @May  you've been vague twice — give a concrete read or name one person you distrust  or I’ll vote you. Everyone else: one suspect briefly. Over,,Benjamin: Serious now: any seer/doctor/medium claims?  @May  you've been vague twice — give a concrete read or name one person you distrust  or I’ll vote you. Everyone else: one suspect briefly. Over,"['Req(CO):Seer', 'Req(CO):Doctor', 'Req(CO):Medium', 'Mt:May', 'Req(V):May', 'Req(Discuss)']"
1,talk,2,0,2,Hey buddy! Benjamin's quite the whirlwind. Feeling like he's asking too much? You can do it! What are your thoughts on his push?,,Yumi: Hey buddy! Benjamin's quite the whirlwind. Feeling like he's asking too much? You can do it! What are your thoughts on his push?,"['Mt:Benjamin', 'Dis:Benjamin', 'Req(Discuss)']"
1,talk,3,0,1,I’m the Seer. Last night I divined Yumi—she’s Human  not Werewolf. Let’s focus on Shion or Sakura for today’s vote.,,May: I’m the Seer. Last night I divined Yumi—she’s Human  not Werewolf. Let’s focus on Shion or Sakura for today’s vote.,"['CO[May]:Seer', 'DivT[May]:Yumi->White', 'Req(V):Shion', 'Req(V):Sakura']"
1,talk,4,0,3,One claim is insufficient data. Per protocol the Possessed must also claim Seer. Who is it?,,Shion: One claim is insufficient data. Per protocol the Possessed must also claim Seer. Who is it?,"['Dis:May(CO[May]:Seer)', 'Sus:May', 'Req(Discuss)']"
1,talk,5,1,4,May's claim is interesting. Should we focus on confirming her or checking Shion?,,Sakura: May's claim is interesting. Should we focus on confirming her or checking Shion?,"['Req(Discuss)', 'Req(T):May']"
1,talk,6,1,5,"May — if you're seer  give exact phrasing/time of your divination and why you push Shion/Sakura.  @Shion  your comment about ""possessed must also claim seer"" reads like pushing a fake double-claim. Explain now or you'll get my vote. Over",,"Benjamin: May — if you're seer  give exact phrasing/time of your divination and why you push Shion/Sakura.  @Shion  your comment about ""possessed must also claim seer"" reads like pushing a fake double-claim. Explain now or you'll get my vote. Over","['Mt:May', 'Req(CO):Seer', 'Mt:Shion', 'Req(V):Shion']"
1,talk,7,1,2,May's seer claim sounds really serious! If May is honest. I'm safe for sure! Let's not risk anyone sweetie. I'm siding with Shion!,,Yumi: May's seer claim sounds really serious! If May is honest. I'm safe for sure! Let's not risk anyone sweetie. I'm siding with Shion!,"['Vote[Yumi]:Shion', 'Agr:Yumi(Vote[Yumi]:Shion)']"
1,talk,8,1,1,Wolf is Shion Sakura or Benjamin since Yumi is confirmed human. I’m voting Shion today unless someone counter-claims.,,May: Wolf is Shion Sakura or Benjamin since Yumi is confirmed human. I’m voting Shion today unless someone counter-claims.,"['Est[May]:Shion->Werewolf', 'Est[May]:Sakura->Werewolf', 'Est[May]:Benjamin->Werewolf', 'Vote[May]:Shion']"
1,talk,9,1,3,May's claim is unverified. Lacking a counter-claim our only logical target is the unconfirmed pool.,,Shion: May's claim is unverified. Lacking a counter-claim our only logical target is the unconfirmed pool.,"['Dis:May(CO[May]:Seer)', 'Req(Discuss)']"
1,talk,10,2,4,If we're trusting May let's focus on Shion or Benjamin. What's everyone thinking?,,Sakura: If we're trusting May let's focus on Shion or Benjamin. What's everyone thinking?,"['Req(V):Shion', 'Req(V):Benjamin', 'Req(Discuss)']"
1,talk,11,2,5,@May  if you're the seer  give the exact wording and night of your divination (e.g. “Night 1 I divined Yumi: Human”). Also why are you pushing Shion/Sakura sp,,Benjamin: @May  if you're the seer  give the exact wording and night of your divination (e.g. “Night 1 I divined Yumi: Human”). Also why are you pushing Shion/Sakura sp,"['Mt:May', 'Req(CO):Seer']"
1,talk,12,2,2,Hey team! How about we trust May slowly while keeping eyes on Shion or Benny? Thoughts on Ben’s style?  @Benjamin  Wow. Your questions are tricky! Are you trying to stir the pot or spot wolves? I'm super curious!,,Yumi: Hey team! How about we trust May slowly while keeping eyes on Shion or Benny? Thoughts on Ben’s style?  @Benjamin  Wow. Your questions are tricky! Are you trying to stir the pot or spot wolves? I'm super curious!,"['Agr:Yumi(Trust May)', 'Sus:Shion', 'Sus:Benjamin', 'Mt:Benjamin', 'Req(Discuss)']"
1,talk,13,2,1,@Yumi  you're confirmed human so step up—who do you trust least among Shion Sakura and Benjamin? Your vote matters.,,May: @Yumi  you're confirmed human so step up—who do you trust least among Shion Sakura and Benjamin? Your vote matters.,"['Mt:Yumi', 'Fact[May]:Yumi->not(Werewolf)', 'Req(T):Yumi']"
1,talk,14,2,3,@Benjamin  Your accusation is based on a logical fallacy. This makes you my prime candidate.,,Shion: @Benjamin  Your accusation is based on a logical fallacy. This makes you my prime candidate.,"['Mt:Benjamin', 'Dis:Benjamin', 'Vote[Shion]:Benjamin', 'Sus:Benjamin']"
1,talk,15,3,4,Benjamin's questions feel intense. Maybe we should look closer at him today. Thoughts?,,Sakura: Benjamin's questions feel intense. Maybe we should look closer at him today. Thoughts?,"['Dis:Benjamin', 'Sus:Benjamin', 'Req(Discuss)']"
1,talk,16,3,5,"If May's claim is true (she divined Yumi = Human Night 1)  wolves are probably Shion or Sakura.  @Shion  your silence and that ""possessed must also claim"" line looks like stirring the pot — explain now or you'll draw votes. Sakura  any concrete read? If we g",,"Benjamin: If May's claim is true (she divined Yumi = Human Night 1)  wolves are probably Shion or Sakura.  @Shion  your silence and that ""possessed must also claim"" line looks like stirring the pot — explain now or you'll draw votes. Sakura  any concrete read? If we g","['Est[Benjamin]:Shion->Werewolf', 'Est[Benjamin]:Sakura->Werewolf', 'Mt:Shion', 'Req(V):Shion', 'Mt:Sakura', 'Req(T):Sakura', 'IF:(May:Seer)->(Shion:Werewolf,Sakura:Werewolf)']"
1,talk,17,3,2,Oh boy sweeties. Shion's quietness has me puzzled while Benjamin's high energy is so catchy! Mysteries indeed! My vote's with Shion!,,Yumi: Oh boy sweeties. Shion's quietness has me puzzled while Benjamin's high energy is so catchy! Mysteries indeed! My vote's with Shion!,"['Vote[Yumi]:Shion', 'Sus:Shion']"
1,talk,18,3,1,Yumi is human. I vote  @Shion —their evasion is wolfy. Follow me or we risk it all.,,May: Yumi is human. I vote  @Shion —their evasion is wolfy. Follow me or we risk it all.,"['DivT[May]:Yumi->White', 'Vote[May]:Shion', 'Pers:ALL', 'Sus:Shion']"
1,talk,19,3,3,@Benjamin  your reasoning is based on a fallacy making you the primary suspect. My vote is for you.,,Shion: @Benjamin  your reasoning is based on a fallacy making you the primary suspect. My vote is for you.,"['Mt:Benjamin', 'Dis:Benjamin', 'Vote[Shion]:Benjamin', 'Sus:Benjamin']"
2,talk,0,0,1,I checked Shion last night—my result is Human. Sakura and Benjamin you’re in my sights for the last wolf.,,May: I checked Shion last night—my result is Human. Sakura and Benjamin you’re in my sights for the last wolf.,"['CO[May]:Seer', 'DivT[May]:Shion->White', 'Sus:Sakura', 'Sus:Benjamin']"
2,talk,1,0,2,I totally believe in May's seer claim! Nobody's challenged it. Let's dig into figuring out Benjamin and Sakura's roles sweeties!,,Yumi: I totally believe in May's seer claim! Nobody's challenged it. Let's dig into figuring out Benjamin and Sakura's roles sweeties!,"['Agr:Yumi(CO[May]:Seer)', 'Req(Discuss)']"
2,talk,2,0,4,I think Benjamin's energy is suspicious. Should we focus on him today? Thoughts?,,Sakura: I think Benjamin's energy is suspicious. Should we focus on him today? Thoughts?,"['Sus:Benjamin', 'Req(Discuss)']"
2,talk,3,0,5,@May  restate your Night 1 divination exactly (e.g. “Night 1 I divined Yumi: Human”). If you can’t or won’t  I’ll vote you. Sakura  Yumi — any concrete reads? I,,Benjamin: @May  restate your Night 1 divination exactly (e.g. “Night 1 I divined Yumi: Human”). If you can’t or won’t  I’ll vote you. Sakura  Yumi — any concrete reads? I,"['Mt:May', 'Req(T):May', 'Vote[Benjamin]:May', 'Req(T):Sakura', 'Req(T):Yumi']"
2,talk,4,1,1,Since Shion was human the wolf must be Benjamin or Sakura.  @Yumi  let's lock in together. Who looks more suspicious to you?,,May: Since Shion was human the wolf must be Benjamin or Sakura.  @Yumi  let's lock in together. Who looks more suspicious to you?,"['Sus:Benjamin', 'Sus:Sakura', 'Mt:Yumi', 'Pers:Yumi', 'Req(T):Yumi']"
2,talk,5,1,2,Let's dive in sweeties! Benjamin sure has some questionable vibes tonight.  @Sakura  What do you think about his energy? Natural or forced?,,Yumi: Let's dive in sweeties! Benjamin sure has some questionable vibes tonight.  @Sakura  What do you think about his energy? Natural or forced?,"['Sus:Benjamin', 'Mt:Sakura', 'Req(T):Sakura']"
2,talk,6,1,4,Benjamin's energy feels a bit forced to me. Maybe we should focus on him today?,,Sakura: Benjamin's energy feels a bit forced to me. Maybe we should focus on him today?,"['Sus:Benjamin', 'Req(Discuss)']"
2,talk,7,1,5,"@May  restate your Night 1 divination exactly now (e.g. ""Night 1 I divined Yumi: Human""). If you can't or won't  I'll vote you. Others  give a quick read. Over",,"Benjamin: @May  restate your Night 1 divination exactly now (e.g. ""Night 1 I divined Yumi: Human""). If you can't or won't  I'll vote you. Others  give a quick read. Over","['Mt:May', 'Req(T):May', 'Vote[Benjamin]:May', 'Req(Discuss)']"
2,talk,8,2,1,Benjamin’s pushing way too hard for mistakes—I’m Seer and my results are clear. I’m voting Benjamin unless Sakura objects.,,May: Benjamin’s pushing way too hard for mistakes—I’m Seer and my results are clear. I’m voting Benjamin unless Sakura objects.,"['CO[May]:Seer', 'Vote[May]:Benjamin', 'Sus:Benjamin', 'Mt:Sakura', 'Req(T):Sakura']"
2,talk,9,2,2,Hey sweeties! I've been thinking. Sakura's been super quiet lately. Maybe she's our divination target? It could clear up mysteries!,,Yumi: Hey sweeties! I've been thinking. Sakura's been super quiet lately. Maybe she's our divination target? It could clear up mysteries!,"['Sus:Sakura', 'Req(CO):Seer']"
2,talk,10,2,4,I agree Yumi. Maybe I should be divined to clear things up. What do you all think?,,Sakura: I agree Yumi. Maybe I should be divined to clear things up. What do you all think?,"['Agr:Yumi', 'Req(CO):Seer', 'Req(Discuss)']"
2,talk,11,2,5,@May  please restate your Night 1 divination exactly (e.g. “Night 1 I divined Yumi: Human”). If you won't  I'll vote you. Sakura and Yumi — quick reads? Over,,Benjamin: @May  please restate your Night 1 divination exactly (e.g. “Night 1 I divined Yumi: Human”). If you won't  I'll vote you. Sakura and Yumi — quick reads? Over,"['Mt:May', 'Req(T):May', 'Vote[Benjamin]:May', 'Req(T):Sakura', 'Req(T):Yumi']"
2,talk,12,3,1,Benjamin’s suspicious questioning screams wolf. I’m voting Benjamin— @Yumi  @Sakura let’s end this together.,,May: Benjamin’s suspicious questioning screams wolf. I’m voting Benjamin— @Yumi  @Sakura let’s end this together.,"['Sus:Benjamin', 'Vote[May]:Benjamin', 'Mt:Yumi', 'Mt:Sakura', 'Pers:ALL', 'Req(V):Benjamin']"
2,talk,13,3,2,Benjamin. I can't get past your persistent pressure on May. It's hinting wolf to me! Sakura. Let's be cautious together.  @Benjamin . Your intense focus on May feels quite suspicious! Why so insistent? It seems like you're trying to catch her off-guard sweetie!,,Yumi: Benjamin. I can't get past your persistent pressure on May. It's hinting wolf to me! Sakura. Let's be cautious together.  @Benjamin . Your intense focus on May feels quite suspicious! Why so insistent? It seems like you're trying to catch her off-guard sweetie!,"['Sus:Benjamin', 'Mt:Sakura', 'Mt:Benjamin', 'Pers:ALL', 'Req(T):Benjamin']"
2,talk,14,3,4,I'm with you May and Yumi. Benjamin's pressure feels off. Let's focus on him!,,Sakura: I'm with you May and Yumi. Benjamin's pressure feels off. Let's focus on him!,"['Agr:May', 'Agr:Yumi', 'Sus:Benjamin', 'Req(V):Benjamin']"
2,talk,15,3,5,@May  restate your Night 1 divination exactly now (e.g. “Night 1 I divined Yumi: Human”). If you can’t or won’t  you look fake and I’ll vote you. Sakura  Yumi — q,,Benjamin: @May  restate your Night 1 divination exactly now (e.g. “Night 1 I divined Yumi: Human”). If you can’t or won’t  you look fake and I’ll vote you. Sakura  Yumi — q,"['Mt:May', 'Req(T):May', 'Dis:May(CO[May]:Seer)', 'Vote[Benjamin]:May', 'Req(T):Sakura', 'Req(T):Yumi']"
3,talk,0,0,2,Hey sweeties! We need to be super strategic. May's been so consistent. So what do you think? Should we try more divinations again?,,Yumi: Hey sweeties! We need to be super strategic. May's been so consistent. So what do you think? Should we try more divinations again?,"['Req(Discuss)', 'Agr:Yumi(CO[May]:Seer)', 'Pers:ALL']"
3,talk,1,0,1,@Sakura I divined you last night—you’re the werewolf.  @Yumi  now’s our chance to end this game let’s vote Sakura!,,May: @Sakura I divined you last night—you’re the werewolf.  @Yumi  now’s our chance to end this game let’s vote Sakura!,"['CO[May]:Seer', 'DivT[May]:Sakura->Werewolf', 'Vote[May]:Sakura', 'Mt:Sakura', 'Mt:Yumi']"
3,talk,2,0,4,May I trusted you! Are you sure about this? Let's think carefully before deciding!,,Sakura: May I trusted you! Are you sure about this? Let's think carefully before deciding!,"['Mt:May', 'Dis:Sakura(CO[May]:Seer)', 'Req(Discuss)']"
3,talk,3,1,2,Hey sweetie! Benjamin's focus on May and Sakura might not just be pressure! Let's dig deep while we trust May's insight.  @Sakura  I get the shock hun. May's certainty about you was a twist! Is there a reason for her claim?,,Yumi: Hey sweetie! Benjamin's focus on May and Sakura might not just be pressure! Let's dig deep while we trust May's insight.  @Sakura  I get the shock hun. May's certainty about you was a twist! Is there a reason for her claim?,"['Sus:Benjamin', 'Agr:Yumi(CO[May]:Seer)', 'Mt:Sakura', 'Req(T):Sakura', 'Req(Discuss)']"
3,talk,4,1,1,@Yumi  Sakura is my wolf result from last night. Vote Sakura with me and the villagers win this game right now.,,May: @Yumi  Sakura is my wolf result from last night. Vote Sakura with me and the villagers win this game right now.,"['CO[May]:Seer', 'DivT[May]:Sakura->Werewolf', 'Vote[May]:Sakura', 'Mt:Yumi']"
3,talk,5,1,4,Yumi please consider if May might be mistaken. Let's be sure before we vote!,,Sakura: Yumi please consider if May might be mistaken. Let's be sure before we vote!,"['Mt:Yumi', 'Dis:Sakura(CO[May]:Seer)', 'Req(Discuss)']"
3,talk,6,2,2,I trust May's judgment! Sakura. let's stay logical. May nailed my role before Benjamin's voting sealed suspicion! Thoughts?  @Sakura . May's deduced roles were consistent. Since Benjamin's luck ran out. maybe it's time to vote and trust May? Thoughts sweetie?,,Yumi: I trust May's judgment! Sakura. let's stay logical. May nailed my role before Benjamin's voting sealed suspicion! Thoughts?  @Sakura . May's deduced roles were consistent. Since Benjamin's luck ran out. maybe it's time to vote and trust May? Thoughts sweetie?,"['Agr:Yumi(CO[May]:Seer)', 'Mt:Sakura', 'Sus:Benjamin', 'Req(V):Sakura', 'Req(Discuss)']"
3,talk,7,2,1,@Yumi  I’ve checked every player but Sakura. My final result shows Sakura is the werewolf. Trust my chain and vote Sakura.,,May: @Yumi  I’ve checked every player but Sakura. My final result shows Sakura is the werewolf. Trust my chain and vote Sakura.,"['CO[May]:Seer', 'DivT[May]:Sakura->Werewolf', 'Vote[May]:Sakura', 'Mt:Yumi', 'Pers:ALL']"
3,talk,8,2,4,Yumi I understand. But are we absolutely sure? Let's not rush our decision!,,Sakura: Yumi I understand. But are we absolutely sure? Let's not rush our decision!,"['Mt:Yumi', 'Dis:Sakura(CO[May]:Seer)', 'Req(Discuss)']"
3,talk,9,3,2,Alright sweethearts! Since May's always sharing results and Sakura is last left out. We should go with May's logic right?,,Yumi: Alright sweethearts! Since May's always sharing results and Sakura is last left out. We should go with May's logic right?,"['Agr:Yumi(CO[May]:Seer)', 'Req(V):Sakura', 'Pers:ALL']"
3,talk,10,3,1,I’ve checked every player. Sakura came up wolf—no ambiguity left. My vote’s for Sakura.,,May: I’ve checked every player. Sakura came up wolf—no ambiguity left. My vote’s for Sakura.,"['CO[May]:Seer', 'DivT[May]:Sakura->Werewolf', 'Vote[May]:Sakura']"
3,talk,11,3,4,I guess this is it then. May I hope your reading is right. Good luck everyone!,,Sakura: I guess this is it then. May I hope your reading is right. Good luck everyone!,"['Agr:Sakura(CO[May]:Seer)', 'Other']"
0,status,1,SEER,ALIVE,sunamelli1,May,sunamelli1,
0,status,2,VILLAGER,ALIVE,kanolab-nw1,Yumi,kanolab-nw1,
0,status,3,VILLAGER,ALIVE,CanisLupus1,Shion,CanisLupus1,
0,status,4,WEREWOLF,ALIVE,yharada1,Sakura,yharada1,
0,status,5,POSSESSED,ALIVE,Character-Lab1,Benjamin,Character-Lab1,
0,divine,1,2,HUMAN,,,,
1,status,1,SEER,ALIVE,sunamelli1,May,sunamelli1,
1,status,2,VILLAGER,ALIVE,kanolab-nw1,Yumi,kanolab-nw1,
1,status,3,VILLAGER,ALIVE,CanisLupus1,Shion,CanisLupus1,
1,status,4,WEREWOLF,ALIVE,yharada1,Sakura,yharada1,
1,status,5,POSSESSED,ALIVE,Character-Lab1,Benjamin,Character-Lab1,
1,vote,1,3,,,,,
1,vote,2,3,,,,,
1,vote,3,5,,,,,
1,vote,5,2,,,,,
1,execute,3,VILLAGER,,,,,
1,attack,-1,true,,,,,
2,status,1,SEER,ALIVE,sunamelli1,May,sunamelli1,
2,status,2,VILLAGER,ALIVE,kanolab-nw1,Yumi,kanolab-nw1,
2,status,3,VILLAGER,DEAD,CanisLupus1,Shion,CanisLupus1,
2,status,4,WEREWOLF,ALIVE,yharada1,Sakura,yharada1,
2,status,5,POSSESSED,ALIVE,Character-Lab1,Benjamin,Character-Lab1,
2,vote,1,5,,,,,
2,vote,2,5,,,,,
2,vote,4,2,,,,,
2,execute,5,POSSESSED,,,,,
2,attack,-1,true,,,,,
3,status,1,SEER,ALIVE,sunamelli1,May,sunamelli1,
3,status,2,VILLAGER,ALIVE,kanolab-nw1,Yumi,kanolab-nw1,
3,status,3,VILLAGER,DEAD,CanisLupus1,Shion,CanisLupus1,
3,status,4,WEREWOLF,ALIVE,yharada1,Sakura,yharada1,
3,status,5,POSSESSED,DEAD,Character-Lab1,Benjamin,Character-Lab1,
3,vote,1,4,,,,,
3,vote,2,4,,,,,
3,execute,4,WEREWOLF,,,,,
4,status,1,SEER,ALIVE,sunamelli1,May,sunamelli1,
4,status,2,VILLAGER,ALIVE,kanolab-nw1,Yumi,kanolab-nw1,
4,status,3,VILLAGER,DEAD,CanisLupus1,Shion,CanisLupus1,
4,status,4,WEREWOLF,DEAD,yharada1,Sakura,yharada1,
4,status,5,POSSESSED,DEAD,Character-Lab1,Benjamin,Character-Lab1,
4,result,2,0,VILLAGER,,,,
