date,type,info1,info2,info3,info4,info5,info4_named,tag
1,talk,2,0,1,Wait why did  @Daisuke  pick @Takumi so fast? Was it just random or did he spot something weird?,,Rin: Wait why did  @Daisuke  pick @Takumi so fast? Was it just random or did he spot something weird?,"['Mt:Daisuke', 'Req(T):Daisuke', 'Sus:Daisuke']"
1,talk,3,0,5,Whoa wait! Why are you voting for me  @Daisuke ? That's really sudden and makes you seem super suspicious,,Takumi: Whoa wait! Why are you voting for me  @Daisuke ? That's really sudden and makes you seem super suspicious,"['Mt:Daisuke', 'Sus:Daisuke']"
1,talk,4,0,2,Misaki is confirmed human. Let's focus on other suspects for now.,,Shunichi: Misaki is confirmed human. Let's focus on other suspects for now.,"['Fact[Shunichi]:Misaki->not(Werewolf)', 'Req(Discuss)']"
1,talk,5,1,3,Let's not rush to vote without evidence. Can we lay out our suspicions first? Hmm. Mr. Daisuke. Your vote for Takumi seems sudden.,,Misaki: Let's not rush to vote without evidence. Can we lay out our suspicions first? Hmm. Mr. Daisuke. Your vote for Takumi seems sudden.,"['Req(Discuss)', 'Mt:Daisuke', 'Sus:Daisuke']"
1,talk,6,1,4,I will vote Takumi.,,Daisuke: I will vote Takumi.,['Vote[Daisuke]:Takumi']
1,talk,7,1,1,Daisuke keeps voting Takumi nonstop.,,Rin: Daisuke keeps voting Takumi nonstop.,"['Tally(V):many Decl(V):Daisuke', 'Sus:Daisuke']"
1,talk,8,1,5,Let's just vote one of the suspicious 'grey' people. Daisuke is acting the weirdest!,,Takumi: Let's just vote one of the suspicious 'grey' people. Daisuke is acting the weirdest!,"['Req(V):Daisuke', 'Sus:Daisuke']"
1,talk,9,1,2,Let's focus on Daisuke. His quick vote on Takumi without reason is suspicious.,,Shunichi: Let's focus on Daisuke. His quick vote on Takumi without reason is suspicious.,"['Req(Discuss)', 'Sus:Daisuke']"
1,talk,10,2,3,Mr. Daisuke's repeated votes suggest uncertainty. Suspicious indeed. Hmm. We must analyze this carefully.,,Misaki: Mr. Daisuke's repeated votes suggest uncertainty. Suspicious indeed. Hmm. We must analyze this carefully.,"['Tally(V):many Decl(V):Daisuke', 'Sus:Daisuke', 'Req(Discuss)']"
1,talk,11,2,4,I will vote Takumi.,,Daisuke: I will vote Takumi.,['Vote[Daisuke]:Takumi']
1,talk,12,2,1,If Shunichi trusts Misaki so much maybe he’s Seer? If so should we get all roles out now to be sure?,,Rin: If Shunichi trusts Misaki so much maybe he’s Seer? If so should we get all roles out now to be sure?,"['Est[Rin]:Shunichi->Seer', 'Req(CO)']"
1,talk,13,2,5,Yeah Daisuke is being way too aggressive for no reason! I'm voting for him he's the most suspicious!,,Takumi: Yeah Daisuke is being way too aggressive for no reason! I'm voting for him he's the most suspicious!,"['Vote[Takumi]:Daisuke', 'Sus:Daisuke']"
1,talk,14,2,2,Rin it might be wise to hold off on revealing all roles for now but stay alert.,,Shunichi: Rin it might be wise to hold off on revealing all roles for now but stay alert.,"['Mt:Rin', 'Req(Discuss)']"
1,talk,15,3,3,Hmm. Mr. Yamada. Your insistence on voting for Mr. Takumi seems odd without clear reasons. Divulging roles now is risky. Let's focus.,,Misaki: Hmm. Mr. Yamada. Your insistence on voting for Mr. Takumi seems odd without clear reasons. Divulging roles now is risky. Let's focus.,"['Mt:Daisuke', 'Sus:Daisuke', 'Req(Discuss)']"
1,talk,16,3,4,I will vote Takumi.,,Daisuke: I will vote Takumi.,['Vote[Daisuke]:Takumi']
1,talk,17,3,1,Daisuke keeps pushing one vote with no logic. I’m voting Daisuke—too risky to keep around!,,Rin: Daisuke keeps pushing one vote with no logic. I’m voting Daisuke—too risky to keep around!,"['Vote[Rin]:Daisuke', 'Sus:Daisuke', 'Tally(V):many Decl(V):Daisuke']"
1,talk,18,3,5,I'm with  @Rin ! Voting @Daisuke is the only safe move. He's way too suspicious!,,Takumi: I'm with  @Rin ! Voting @Daisuke is the only safe move. He's way too suspicious!,"['Vote[Takumi]:Daisuke', 'Agr:Rin(Vote[Rin]:Daisuke)', 'Sus:Daisuke']"
1,talk,19,3,2,I'm also leaning towards voting for Daisuke. His actions are inconsistent and risky.,,Shunichi: I'm also leaning towards voting for Daisuke. His actions are inconsistent and risky.,"['Sus:Daisuke', 'Wait']"
2,talk,0,0,3,It seems Rin and Takumi opposed Mr. Daisuke. Hmm. We might need to revisit earlier doubts. What do you think Ms. Rin?,,Misaki: It seems Rin and Takumi opposed Mr. Daisuke. Hmm. We might need to revisit earlier doubts. What do you think Ms. Rin?,"['Mt:Rin', 'Req(T):Rin', 'Req(Discuss)']"
2,talk,1,0,5,Hehe alright you got me! I'm the werewolf. Now let's see who's on my team,,Takumi: Hehe alright you got me! I'm the werewolf. Now let's see who's on my team,['CO[Takumi]:Werewolf']
2,talk,2,0,1,@Misaki  you pressured everyone to reveal but then got quiet—why not say more when danger’s this close? Feels suspicious,,Rin: @Misaki  you pressured everyone to reveal but then got quiet—why not say more when danger’s this close? Feels suspicious,"['Mt:Misaki', 'Dis:Misaki(pressured everyone then got quiet)', 'Sus:Misaki']"
2,talk,3,1,3,Since Mr. Takumi admitted to being the werewolf. Let's identify the possessed. Hmm. Ms. Rin. Who do you see as possibly possessed?,,Misaki: Since Mr. Takumi admitted to being the werewolf. Let's identify the possessed. Hmm. Ms. Rin. Who do you see as possibly possessed?,"['Mt:Rin', 'Req(T):Rin', 'Req(Discuss)', 'Req(CO):Cultist']"
2,talk,4,1,5,Alright  @Rin ! Looks like it's you and me! Let's vote out Misaki and win this,,Takumi: Alright  @Rin ! Looks like it's you and me! Let's vote out Misaki and win this,"['Mt:Rin', 'Vote[Takumi]:Misaki', 'Pers:Rin']"
2,talk,5,1,1,@Misaki  your push for COs seems like possessed tactics are you distracting from Takumi’s open claim on purpose?,,Rin: @Misaki  your push for COs seems like possessed tactics are you distracting from Takumi’s open claim on purpose?,"['Mt:Misaki', 'Dis:Misaki(push for COs seems like possessed tactics)', 'Sus:Misaki']"
2,talk,6,2,3,Ms. Rin is probably convinced I am possessed. But I would not out Mr. Takumi if I were. Let's focus on the real threat first.,,Misaki: Ms. Rin is probably convinced I am possessed. But I would not out Mr. Takumi if I were. Let's focus on the real threat first.,"['Est[Misaki]:Misaki->not(Cultist)', 'Req(Discuss)']"
2,talk,7,2,5,C'mon  @Rin ! It's an easy win for our team! Let's just vote Misaki out,,Takumi: C'mon  @Rin ! It's an easy win for our team! Let's just vote Misaki out,"['Mt:Rin', 'Vote[Takumi]:Misaki', 'Pers:ALL']"
2,talk,8,2,1,@Misaki  you suddenly focus on finding the possessed but why not challenge Takumi harder last round? Suspicious!,,Rin: @Misaki  you suddenly focus on finding the possessed but why not challenge Takumi harder last round? Suspicious!,"['Mt:Misaki', ""Dis:Misaki(didn't challenge Takumi last round)"", 'Sus:Misaki']"
2,talk,9,3,3,Mr. Yamada. Let's clarify Takumi's reveal. Who still trusts him? Ms. Rin. Your suspicion is noted. Hmm. Focus on clear evidence please.,,Misaki: Mr. Yamada. Let's clarify Takumi's reveal. Who still trusts him? Ms. Rin. Your suspicion is noted. Hmm. Focus on clear evidence please.,"['Mt:Yamada', 'Mt:Rin', 'Req(T):Yamada', 'Req(Discuss)']"
2,talk,10,3,5,@Rin  don't worry about what she says! We have the numbers! Let's vote Misaki and win,,Takumi: @Rin  don't worry about what she says! We have the numbers! Let's vote Misaki and win,"['Mt:Rin', 'Pers:Rin', 'Vote[Takumi]:Misaki']"
2,talk,11,3,1,Weighing Takumi’s admission and Misaki’s evasive approach I think voting out Misaki is the only logical move,,Rin: Weighing Takumi’s admission and Misaki’s evasive approach I think voting out Misaki is the only logical move,"['Vote[Rin]:Misaki', 'Sus:Misaki', 'Fact[Rin]:Takumi->Werewolf']"
0,status,1,POSSESSED,ALIVE,sunamelli1,Rin,sunamelli1,
0,status,2,SEER,ALIVE,yharada1,Shunichi,yharada1,
0,status,3,VILLAGER,ALIVE,kanolab-nw1,Misaki,kanolab-nw1,
0,status,4,VILLAGER,ALIVE,mille1,Daisuke,mille1,
0,status,5,WEREWOLF,ALIVE,CanisLupus1,Takumi,CanisLupus1,
0,divine,2,3,HUMAN,,,,
1,status,1,POSSESSED,ALIVE,sunamelli1,Rin,sunamelli1,
1,status,2,SEER,ALIVE,yharada1,Shunichi,yharada1,
1,status,3,VILLAGER,ALIVE,kanolab-nw1,Misaki,kanolab-nw1,
1,status,4,VILLAGER,ALIVE,mille1,Daisuke,mille1,
1,status,5,WEREWOLF,ALIVE,CanisLupus1,Takumi,CanisLupus1,
1,vote,1,4,,,,,
1,vote,2,1,,,,,
1,vote,3,4,,,,,
1,vote,4,5,,,,,
1,vote,5,4,,,,,
1,execute,4,VILLAGER,,,,,
1,divine,2,3,HUMAN,,,,
1,attackVote,5,2,,,,,
1,attack,2,true,,,,,
2,status,1,POSSESSED,ALIVE,sunamelli1,Rin,sunamelli1,
2,status,2,SEER,DEAD,yharada1,Shunichi,yharada1,
2,status,3,VILLAGER,ALIVE,kanolab-nw1,Misaki,kanolab-nw1,
2,status,4,VILLAGER,DEAD,mille1,Daisuke,mille1,
2,status,5,WEREWOLF,ALIVE,CanisLupus1,Takumi,CanisLupus1,
2,vote,1,3,,,,,
2,vote,3,5,,,,,
2,vote,5,3,,,,,
2,execute,3,VILLAGER,,,,,
3,status,1,POSSESSED,ALIVE,sunamelli1,Rin,sunamelli1,
3,status,2,SEER,DEAD,yharada1,Shunichi,yharada1,
3,status,3,VILLAGER,DEAD,kanolab-nw1,Misaki,kanolab-nw1,
3,status,4,VILLAGER,DEAD,mille1,Daisuke,mille1,
3,status,5,WEREWOLF,ALIVE,CanisLupus1,Takumi,CanisLupus1,
3,result,1,1,WEREWOLF,,,,
