date,type,info1,info2,info3,info4,info5,info4_named,tag
1,talk,9,1,1,I will vote Minako.,,Midori: I will vote Minako.,['Vote[Midori]:Minako']
1,talk,10,2,4,@Midori  you voted for me without any clear reason. Can you explain what makes me suspicious in your eyes?,,Minako: @Midori  you voted for me without any clear reason. Can you explain what makes me suspicious in your eyes?,"['Mt:Midori', 'Req(T):Midori', 'Dis:Midori(Vote[Midori]:Minako)']"
1,talk,11,2,3,Your seer squabble is a bore. Ryuji's silence is the only real clue. I am voting for him.,,Shion: Your seer squabble is a bore. Ryuji's silence is the only real clue. I am voting for him.,"['Vote[Shion]:Ryuji', 'Sus:Ryuji', 'Dis:Sakura(CO[Sakura]:Seer)', 'Dis:Midori(CO[Midori]:Seer)']"
1,talk,12,2,5,...,,Ryuji: ...,['Other']
1,talk,13,2,2,We need more input from Ryuji. Silence won't help us solve this mystery!,,Sakura: We need more input from Ryuji. Silence won't help us solve this mystery!,"['Mt:Ryuji', 'Req(T):Ryuji']"
1,talk,14,2,1,I will vote Minako.,,Midori: I will vote Minako.,['Vote[Midori]:Minako']
1,talk,15,3,4,I'll be voting Ryuji—his silence through two Seer COs is too dangerous.  @Sakura  can you join me for a decisive vote?,,Minako: I'll be voting Ryuji—his silence through two Seer COs is too dangerous.  @Sakura  can you join me for a decisive vote?,"['Vote[Minako]:Ryuji', 'Mt:Sakura', 'Req(V):Sakura', 'Sus:Ryuji']"
1,talk,16,3,3,The choice is obvious. The silent fool Ryuji hangs today. Do not waste my time.,,Shion: The choice is obvious. The silent fool Ryuji hangs today. Do not waste my time.,"['Exe:Ryuji', 'Sus:Ryuji', 'Pers:ALL']"
1,talk,17,3,5,...,,Ryuji: ...,['Other']
1,talk,18,3,2,Alright Minako. I'll join you and Shion in voting for Ryuji. Let's get answers.,,Sakura: Alright Minako. I'll join you and Shion in voting for Ryuji. Let's get answers.,"['Vote[Sakura]:Ryuji', 'Agr:Minako(Vote[Minako]:Ryuji)', 'Agr:Shion(Vote[Shion]:Ryuji)']"
1,talk,19,3,1,I will vote Sakura.,,Midori: I will vote Sakura.,['Vote[Midori]:Sakura']
0,status,1,POSSESSED,ALIVE,mille1,Midori,mille1,
0,status,2,SEER,ALIVE,yharada1,Sakura,yharada1,
0,status,3,VILLAGER,ALIVE,CanisLupus1,Shion,CanisLupus1,
0,status,4,VILLAGER,ALIVE,sunamelli1,Minako,sunamelli1,
0,status,5,WEREWOLF,ALIVE,CamelliaDragons1,Ryuji,CamelliaDragons1,
0,divine,2,3,HUMAN,,,,
1,status,1,POSSESSED,ALIVE,mille1,Midori,mille1,
1,status,2,SEER,ALIVE,yharada1,Sakura,yharada1,
1,status,3,VILLAGER,ALIVE,CanisLupus1,Shion,CanisLupus1,
1,status,4,VILLAGER,ALIVE,sunamelli1,Minako,sunamelli1,
1,status,5,WEREWOLF,ALIVE,CamelliaDragons1,Ryuji,CamelliaDragons1,
1,vote,1,2,,,,,
1,vote,2,5,,,,,
1,vote,3,5,,,,,
1,vote,4,5,,,,,
1,vote,5,1,,,,,
1,execute,5,WEREWOLF,,,,,
2,status,1,POSSESSED,ALIVE,mille1,Midori,mille1,
2,status,2,SEER,ALIVE,yharada1,Sakura,yharada1,
2,status,3,VILLAGER,ALIVE,CanisLupus1,Shion,CanisLupus1,
2,status,4,VILLAGER,ALIVE,sunamelli1,Minako,sunamelli1,
2,status,5,WEREWOLF,DEAD,CamelliaDragons1,Ryuji,CamelliaDragons1,
2,result,4,0,VILLAGER,,,,
