source_file,exec_id,attack_id,id,role,agent_name,character_name,day,True_Div_recepient_id_1,True_Div_result_1,True_Div_recepient_id_2,True_Div_result_2,day1_vote_id,day2_vote_id,ReqDiscuss,ReqListen,Req(CO),Tally,Admiration,calm,Wait,contradiction,difficult,confused,Exe,Atk,Req(V),Req(T),Pers,Mt,IF,XOR,Div_recepient_id,Div_result,CO_result,seer_co_order,seer_co_num,Sus,Sus_recepient_id,Vote,Vote_recepient_id,Fact,Fact_recepient_id,Fact_role,Est_roles,Est_id,Agr_id,Dis_id,alive,day1_vote_id_ReqDiscuss,day1_vote_id_ReqListen,day1_vote_id_Req(CO),day1_vote_id_Req(V),day1_vote_id_Req(T),day1_vote_id_Admiration,day1_vote_id_calm,day1_vote_id_Wait,day1_vote_id_contradiction,day1_vote_id_XOR,day1_vote_id_difficult,day1_vote_id_confused,day1_vote_id_Sus,day1_vote_id_Vote,day1_vote_id_Pers,day1_vote_id_Mt,day1_vote_id_IF,day1_vote_id_Fact,day1_vote_id_CO_result,day1_vote_id_Div_result,day2_vote_id_ReqDiscuss,day2_vote_id_ReqListen,day2_vote_id_Req(CO),day2_vote_id_Req(V),day2_vote_id_Req(T),day2_vote_id_Admiration,day2_vote_id_calm,day2_vote_id_Wait,day2_vote_id_contradiction,day2_vote_id_XOR,day2_vote_id_difficult,day2_vote_id_confused,day2_vote_id_Sus,day2_vote_id_Vote,day2_vote_id_Pers,day2_vote_id_Mt,day2_vote_id_IF,day2_vote_id_Fact,day2_vote_id_CO_result,day2_vote_id_Div_result,Div_recepient_id_ReqDiscuss,Div_recepient_id_ReqListen,Div_recepient_id_Req(CO),Div_recepient_id_Req(V),Div_recepient_id_Req(T),Div_recepient_id_Admiration,Div_recepient_id_calm,Div_recepient_id_Wait,Div_recepient_id_contradiction,Div_recepient_id_XOR,Div_recepient_id_difficult,Div_recepient_id_confused,Div_recepient_id_Sus,Div_recepient_id_Vote,Div_recepient_id_Pers,Div_recepient_id_Mt,Div_recepient_id_IF,Div_recepient_id_Fact,Div_recepient_id_CO_result,Div_recepient_id_Div_result,Sus_recepient_id_ReqDiscuss,Sus_recepient_id_ReqListen,Sus_recepient_id_Req(CO),Sus_recepient_id_Req(V),Sus_recepient_id_Req(T),Sus_recepient_id_Admiration,Sus_recepient_id_calm,Sus_recepient_id_Wait,Sus_recepient_id_contradiction,Sus_recepient_id_XOR,Sus_recepient_id_difficult,Sus_recepient_id_confused,Sus_recepient_id_Sus,Sus_recepient_id_Vote,Sus_recepient_id_Pers,Sus_recepient_id_Mt,Sus_recepient_id_IF,Sus_recepient_id_Fact,Sus_recepient_id_CO_result,Sus_recepient_id_Div_result,Vote_recepient_id_ReqDiscuss,Vote_recepient_id_ReqListen,Vote_recepient_id_Req(CO),Vote_recepient_id_Req(V),Vote_recepient_id_Req(T),Vote_recepient_id_Admiration,Vote_recepient_id_calm,Vote_recepient_id_Wait,Vote_recepient_id_contradiction,Vote_recepient_id_XOR,Vote_recepient_id_difficult,Vote_recepient_id_confused,Vote_recepient_id_Sus,Vote_recepient_id_Vote,Vote_recepient_id_Pers,Vote_recepient_id_Mt,Vote_recepient_id_IF,Vote_recepient_id_Fact,Vote_recepient_id_CO_result,Vote_recepient_id_Div_result,Fact_recepient_id_ReqDiscuss,Fact_recepient_id_ReqListen,Fact_recepient_id_Req(CO),Fact_recepient_id_Req(V),Fact_recepient_id_Req(T),Fact_recepient_id_Admiration,Fact_recepient_id_calm,Fact_recepient_id_Wait,Fact_recepient_id_contradiction,Fact_recepient_id_XOR,Fact_recepient_id_difficult,Fact_recepient_id_confused,Fact_recepient_id_Sus,Fact_recepient_id_Vote,Fact_recepient_id_Pers,Fact_recepient_id_Mt,Fact_recepient_id_IF,Fact_recepient_id_Fact,Fact_recepient_id_CO_result,Fact_recepient_id_Div_result,Est_id_ReqDiscuss,Est_id_ReqListen,Est_id_Req(CO),Est_id_Req(V),Est_id_Req(T),Est_id_Admiration,Est_id_calm,Est_id_Wait,Est_id_contradiction,Est_id_XOR,Est_id_difficult,Est_id_confused,Est_id_Sus,Est_id_Vote,Est_id_Pers,Est_id_Mt,Est_id_IF,Est_id_Fact,Est_id_CO_result,Est_id_Div_result,Agr_id_ReqDiscuss,Agr_id_ReqListen,Agr_id_Req(CO),Agr_id_Req(V),Agr_id_Req(T),Agr_id_Admiration,Agr_id_calm,Agr_id_Wait,Agr_id_contradiction,Agr_id_XOR,Agr_id_difficult,Agr_id_confused,Agr_id_Sus,Agr_id_Vote,Agr_id_Pers,Agr_id_Mt,Agr_id_IF,Agr_id_Fact,Agr_id_CO_result,Agr_id_Div_result,Dis_id_ReqDiscuss,Dis_id_ReqListen,Dis_id_Req(CO),Dis_id_Req(V),Dis_id_Req(T),Dis_id_Admiration,Dis_id_calm,Dis_id_Wait,Dis_id_contradiction,Dis_id_XOR,Dis_id_difficult,Dis_id_confused,Dis_id_Sus,Dis_id_Vote,Dis_id_Pers,Dis_id_Mt,Dis_id_IF,Dis_id_Fact,Dis_id_CO_result,Dis_id_Div_result,target_total_votes,combined_text
taged_1746466331_kanolab_CanisLupus_ai168wolf_sunamelli_CamelliaDragons.log,5,,4,VILLAGER,sunamelli1,アキラ,2,,,,,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
taged_1746466331_kanolab_CanisLupus_ai168wolf_sunamelli_CamelliaDragons.log,5,,5,WEREWOLF,CamelliaDragons1,タケシ,1,,,,,2.0,,3,0,0,0,0,5,1,0,1,0,0,0,0,0,2,1,0,0,,,,,2.0,0,,0,,0,,,,,1.0,,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,占い師,白,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,占い師,白,,,,,,,,,,,,,,,,,,,,,1,"タケシ:サラさん、占い結果の共有ありがとうございます！
タケシ:アキラさんが白とのこと、とても安心できましたよ。
タケシ:引き続き皆さんで協力して頑張りましょうね。
タケシ:疑うのも大事ですが、焦らず一歩ずつ確かめていきたいですね。
タケシ:サラさん、早めに情報共有してくださって感謝ですよ。
タケシ:皆さんのお話や考え方、とても興味深いですね。
タケシ:無理せず、分かったことがあればどんどん教え合いましょう。
タケシ:議論を進めるうえで、焦りは禁物ですよ。
タケシ:議論が深まってきて頼もしいですね。
タケシ:私はタカシさんとサラさんの発言、どちらも納得できる部分がありますが、より多くの情報が集まるまで焦らず進めていきたいですよ。
タケシ:皆さんの意見もぜひ伺いたいですね。
タケシ:皆さん慎重な議論を進めていて素晴らしいですね。
タケシ:私はどちらの占い師さんも筋が通った説明に感じていますが、確かな情報が増えるまでは絞りきれないですよ。
タケシ:みなさんはどちらを信用したいと思いますか？"
taged_1746466331_kanolab_CanisLupus_ai168wolf_sunamelli_CamelliaDragons.log,5,,5,WEREWOLF,CamelliaDragons1,タケシ,2,,,,,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
taged_1746467574_ai168wolf_CamelliaDragons_CanisLupus_osawalab_kanolab.log,5,,1,POSSESSED,osawalab1,アーネスト,1,,,,,5.0,,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,,,,,1.0,4,5.0,0,,0,,,人狼,5.0,4.0,5.0,1,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,not(占い師),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,not(占い師),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,not(占い師),,10.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,,,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,not(占い師),,3,"アーネスト:ミコCOで占い師が確定するなら、残りグレー3人のうち誰かが狂人か人狼だ。
アーネスト:@ハナリコアオイ、それぞれの発言の慎重さと積極性に違いはないか、細かく見てみたい。
アーネスト:ハナの守る発言は確かに気になるが、そこに真意があるとは限らない。
アーネスト:むしろ説明が整い過ぎて怪しいとも感じる。
アーネスト:@リコアオイ発言の整合性を再検証しよう。
アーネスト:ハナが占い師否定でリコも警戒されてる今、二人の発言のズレを突くのが効果的だ。
アーネスト:@リコハナ発言に対して具体的にどこが怪しいか意見を聞きたい。
アーネスト:グレー3人の中でハナは守る発言で立場をさりげなく作った感がある。
アーネスト:リコの指摘も鋭い。
アーネスト:アオイの発言との整合性も注視すべきだ。"
taged_1746467574_ai168wolf_CamelliaDragons_CanisLupus_osawalab_kanolab.log,5,,1,POSSESSED,osawalab1,アーネスト,2,,,,,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
taged_1746467574_ai168wolf_CamelliaDragons_CanisLupus_osawalab_kanolab.log,5,,2,SEER,kanolab1,ミコ,1,1,HUMAN,,,4.0,,5,1,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,1.0,白,占い師,1.0,1.0,3,5.0,0,,1,1.0,not(人狼),not(人狼)|村人,1.0,4.0,,1,10.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,,,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,not(占い師),,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,,,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,,,10.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2,"ミコ:みんな、私が占った結果、アーネストは白だったよ！
ミコ:彼は村人陣営だと思うから、信じて協力していこうね！
ミコ:@アーネストこれで安心して一緒に人狼を見つけよう！
ミコ:みんな、今のところアーネストは白っていう情報が出てるから、彼を信じて進めていこうね！
ミコ:でも、ハナが占い師を名乗っているのは気になるなぁ。
ミコ:正直、占い師は私だけだから、そこの真偽をしっかり見極めたいところだよね。
ミコ:@ハナちゃん、どうして占い師COしたのか理由を詳しく教えてほしいな！
ミコ:それによってさらに考えが深まると思うよ！
ミコ:@ハナどうして占い師COしたのか理由を詳しく教えてほしいな！
ミコ:みんな、発言を整理しよう！
ミコ:ハナが占い師を名乗っているのが気になるよ。
ミコ:アーネストが白って情報は信頼できるけど、私以外に占い師がいるのは不自然だよね。
ミコ:みんなはどう思う？
ミコ:みんな、リコの意見も聞いてみたいな！
ミコ:確かにハナの「守る」発言は気になるけど、その発言がどうしてそんなに怪しいのか詳しく教えてほしいな。
ミコ:みんなで考えて行く方が、怪しい人を見つけるために大事だよね！
ミコ:それにしても、私からもハナに聞きたいんだけど、村人陣営としてどう考えているのかが気になるよ！
ミコ:@ハナハナちゃん、あなたの「守る」発言はどういう心情から出たのか、もう一度詳しく聞かせてほしいな！
ミコ:みんなで理解を深めよう！"
taged_1746467574_ai168wolf_CamelliaDragons_CanisLupus_osawalab_kanolab.log,5,,2,SEER,kanolab1,ミコ,2,1,HUMAN,,,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
taged_1746467574_ai168wolf_CamelliaDragons_CanisLupus_osawalab_kanolab.log,5,,3,VILLAGER,ai168wolf1,アオイ,1,,,,,5.0,,2,0,0,0,0,2,0,0,0,0,0,0,0,1,4,1,0,0,,,村人,,1.0,4,5.0,0,,0,,,not(人狼)|占い師|村人,1.0,2.0,,1,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,not(占い師),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,not(占い師),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,,,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,1.0,占い師,白,,,,,,,,,,,,,,,,,,,,,3,"アオイ:おはよう！
アオイ:ミコちゃんがアーネストは白だって言ってたね！
アオイ:アーネスト、仲間だね！
アオイ:みんなで人狼を探そう！
アオイ:私も村人だよ！
アオイ:みんなで協力して、楽しい村にしたいな！
アオイ:ミコちゃんが占い師だって言ってて、アーネストさんが白だって！
アオイ:よかったー！
アオイ:私はまだハナさんとリコさんが気になるんだ。
アオイ:ハナさんの「守る」発言もちょっと気になるし、リコちゃんも何か知ってるのかな？
アオイ:みんなで協力して、人狼を倒そうね！
アオイ:みんなおはよう！
アオイ:ミコちゃんが占い師でアーネストが白だって教えてくれたね！
アオイ:私はハナさんとリコちゃんが気になるな。
アオイ:みんなで協力して人狼を見つけよう！
アオイ:今日も一日、みんなと仲良くしたいな！
アオイ:今日も一日、みんなと仲良くしたいな！
アオイ:みんな、おはよう！
アオイ:リコちゃんの意見、私も気になるな！
アオイ:ハナさんの「守る」発言、ちょっと引っかかるよね。
アオイ:ミコちゃんも言ってたけど、どうしてあの言葉を選んだのか詳しく聞きたい！
アオイ:みんなで話し合って、人狼を見つけようね！
アオイ:今日も一日、みんなと仲良くしたいな！
アオイ:今日も一日、みんなと仲良くしたいな！"
taged_1746467574_ai168wolf_CamelliaDragons_CanisLupus_osawalab_kanolab.log,5,,3,VILLAGER,ai168wolf1,アオイ,2,,,,,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
taged_1746467574_ai168wolf_CamelliaDragons_CanisLupus_osawalab_kanolab.log,5,,4,VILLAGER,CamelliaDragons1,リコ,1,,,,,5.0,,10,4,0,0,0,1,0,0,0,1,0,0,0,2,0,4,0,0,,,,,1.0,5,5.0,0,,0,,,人狼,5.0,,,1,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,not(占い師),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,not(占い師),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,not(占い師),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"リコ:おはよー！
リコ:まだ占い師COが無いの、不思議だと思うの！
リコ:このまま進むと情報全然出ないし、ほんとに人外が隠れたい空気を感じるよ！
リコ:早めのCO、お願いしたいな！
リコ:ハナさん、昨日の「守る」発言がちょっと気になったの！
リコ:ボディーガードいない村なのに、どういう意図だったのか教えてほしいな！
リコ:怪しいって決めつけたいわけじゃないから、詳しく聞かせてね！
リコ:@ハナハナさん、「守る」発言の意図を教えてほしいの！
リコ:アオイちゃん、私は特に変なことは知らないよ！
リコ:でも、みんなの発言をじっくり観察して、怪しいポイントがあれば積極的に指摘するつもりだよ！
リコ:でも、みんなの発言をじっくり観察して、怪しいポイントがあれば積極的に指摘するつもりだよ！
リコ:怪しい人はいないかな？
リコ:怪しい人はいないかな？
リコ:みんなでもう一度情報整理しようね！
リコ:みんなでもう一度情報整理しようね！
リコ:@アオイアオイちゃん、私は特に変なことは知らないよ！
リコ:でも、みんなの発言をじっくり観察して、怪しいポイントがあれば積極的に指摘するつもりだよ！
リコ:でも、みんなの発言をじっくり観察して、怪しいポイントがあれば積極的に指摘するつもりだよ！
リコ:怪しい人はいないかな？
リコ:怪しい人はいないかな？
リコ:みんなでもう一度情報整理しようね！
リコ:みんなでもう一度情報整理しようね！
リコ:ありがとう、アーネスト！
リコ:具体的に怪しいと思うのは、ハナさんの「守る」発言かな！
リコ:役職に無いフレーズだから、無意識のボロか意図的なミスリード？
リコ:自分を白印象に見せたかったのかなって感じちゃったの！
リコ:@ハナハナさん、「守る」発言ってどういう心情から出たのかもう一度聞いてもいいかな？
リコ:役職設定上で違和感があるんだ！"
taged_1746467574_ai168wolf_CamelliaDragons_CanisLupus_osawalab_kanolab.log,5,,4,VILLAGER,CamelliaDragons1,リコ,2,,,,,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
taged_1746467574_ai168wolf_CamelliaDragons_CanisLupus_osawalab_kanolab.log,5,,5,WEREWOLF,CanisLupus1,ハナ,1,,,,,4.0,,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,0,,,not(占い師),,1.0,5,4.0,0,,2,5.0,not(占い師),not(村人)|not(人狼)|占い師,2.0,2.0,4.0,0,10.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,not(占い師),,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,1.0,占い師,白,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,1.0,占い師,白,10.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,,,2,"ハナ:ミコさんが占い師として出てくれましたね。
ハナ:アーネストさんが白との結果、ありがとうございます。
ハナ:重要な情報です。
ハナ:となると、私とアオイさん、リコさんがまだグレーですね。
ハナ:ミコさんの占い結果は拝見しました。
ハナ:アーネストさんは白とのこと、貴重な情報です。
ハナ:これでグレーは私、アオイさん、リコさんの3名となります。
ハナ:冷静に見極めねばなりません。
ハナ:@リコさん、昨日の発言は村全体の安全を守る私の責務として述べたものです。
ハナ:ミコさん、私は占い師ではございません。
ハナ:ミコさん、私は占い師ではございません。
ハナ:グレーは私、アオイさん、リコさんです。
ハナ:この中から慎重に投票先を選ぶ必要があります。
ハナ:私はリコさんの意図をもう少し確認したいです。
ハナ:ミコさん、私は占い師ではございません。
ハナ:ミコさん、私は占い師ではございません。
ハナ:改めて、グレーは私、アオイさん、リコさんです。
ハナ:リコさんが私の発言にこだわる姿勢は、村人としては些か不自然にも見えます。
ハナ:皆で冷静に判断しましょう。"
taged_1746467574_ai168wolf_CamelliaDragons_CanisLupus_osawalab_kanolab.log,5,,5,WEREWOLF,CanisLupus1,ハナ,2,,,,,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,,0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
taged_1746469395_kanolab_osawalab_sunamelli_GAIT_ai168wolf.log,4,5,1,VILLAGER,sunamelli1,ハナ,1,,,,,4.0,,5,2,0,0,0,5,1,0,0,0,0,0,0,2,1,2,0,0,,,,,2.0,0,,1,4.0,0,,,,,,,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,0.0,1.0,占い師,白,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,0.0,1.0,占い師,白,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"ハナ:昔は村の夜に火を囲んでみんなの声をじっくり聞いたもんですよ。
ハナ:今日も急がず、皆さんの様子や言葉をちゃんと聞いてから誰を信じるか決めたいですね。
ハナ:どなたも気負いすぎず、お話ししておくれね。
ハナ:レンさん、みんなの動きをよく見てらっしゃるように感じますが、どなたか気になっている方はいますか？
ハナ:おばあちゃんは、皆さんの様子をもう少し見たいと思っているの。
ハナ:昔から何でも皆の意見をしっかり聞くのが大事だと思ってね。
ハナ:@レン、あなたは色々質問しているけど、どの発言に一番違和感を持ったのかしら？
ハナ:具体的に教えてくれると、おばあちゃん助かるわ。
ハナ:昔から村に危ないときは、あとから声を上げる人に注意しなさいって言われてきたの。
ハナ:だからごめんね、今日はモトさんに入れようと思うわ。
ハナ:他のみんなも、最後まで話をよく思い出して投票してね。"
taged_1746469395_kanolab_osawalab_sunamelli_GAIT_ai168wolf.log,4,5,1,VILLAGER,sunamelli1,ハナ,2,,,,,4.0,,2,1,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,,,,,,1,3.0,1,3.0,0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"ハナ:トシさんとレンさん、これまでそれぞれ誰に一番疑いを持って投票してたのか、その理由も改めて教えてもらえるかしら。
ハナ:おばあちゃんも最後にもう一度みんなの気持ちを聞いて、ゆっくり思い返してみたいのよ。
ハナ:@トシ、昨日モトさんに投票した理由、もう一度お聞きしてもいいかしら。
ハナ:あの時点では目立っていた気もするけれど、他に怪しいと感じた人はいなかったの？
ハナ:誰かの発言に引きずられて決めてしまうのは怖いけれど、昔の村で最後の夜こそ慎重になるのが大事って聞きました。
ハナ:今一番怪しいって正直に思っている人と、その理由を聞かせてくださらない？
ハナ:昔、夜の静けさに紛れて何かを隠す人は注意しなさいと教わったの。
ハナ:トシさんは誰にも疑いを向けて一歩引いているように見えるから、おばあちゃんは今日はトシさんに投票しようと思うわ。"
